mbid,artist_lastfm,country_lastfm,listeners_lastfm,scrobbles_lastfm
c61a3a94-63ee-4304-890b-407be8634209,Patrick Simmons,,1152,6481
7f6c83a6-f048-4895-99a1-94caf32a47ef,Paul Revere & The Raiders,United Kingdom; United States,161201,939952
d6ed7887-a401-47a8-893c-34b967444d26,Ramones,United States,1822916,72154072
a633e229-ed1a-4cb5-b1b2-7fafb6b74d4f,Regurgitate,Sweden,39314,2158586
9cd9232e-7a3e-4eb9-8043-ee05c1e396ec,Rickie Lee Jones,United States,239472,2141513
cdc82eb3-7eac-4387-baf8-cd3bac0f5092,Rio Reiser,Germany,116873,1275571
355eed00-6c40-4d33-940a-600b2597407a,R.L. Burnside,United States,194041,2180822
e3b7d704-8eff-4498-9e97-964cc3611424,Robert Mitchum,United States,25280,157586
79303c16-e15f-44aa-98e6-8745741f5793,Seth Gueko,France,19112,353700
1714a0cd-7b62-4628-b510-2387db111ad6,Shae Jones,,620,3622
25e9d889-b583-489f-8bf5-b880af8593e0,Só Pra Contrariar,Brazil; Portugal; Spain,51235,479805
3b67833c-fd91-4387-90f5-d34ca131f886,Staatskapelle Berlin,Germany,2971,47374
a569ac3b-f21b-4773-84a6-f180a2b2aaf0,Stanley Cowell,United States,10205,62258
103beb48-b127-4ae2-a587-2ed48dc14f7c,Stuart Townend,United Kingdom,19383,174181
bfa03245-63d9-46f0-b720-dca7b98eee63,Sukhbir,India,3288,18279
c5f5dc27-3059-49c0-ae45-5009a01bb9ec,Super Furry Animals,United Kingdom,427493,9448300
ca5220dc-96bf-4d58-aacb-5d1e0e6b0635,The Arbors,United States,1904,11222
2819834e-4e08-47b0-a2c4-b7672318e8f0,The Byrds,,1148899,14594944
cb707841-e46c-4e8b-a62c-0f3a7d376a9f,The Caravelles,,9962,45543
c0f792c7-8334-46f4-822f-1c80abfc0d0d,The Contours,,291723,1328244
42700164-abe3-4b45-b627-f4c8deca5e82,The Five Stairsteps,United States,220410,1034398
96b39699-82f9-413e-b4fb-8243bb1bb7f5,The Intrigues,,1494,4233
869f504d-2119-466b-8a3c-ff44cd8abcd0,The Jazz Butcher,United Kingdom,17419,217845
568045b3-c3cb-4100-9bc5-ef9cdcebe643,The Marshall Tucker Band,,272666,2044891
f5380854-f003-4098-b787-860460455756,The Quakes,,54843,821968
3020b499-fc86-45bf-87d6-678d68a86197,The Superbs,,2605,7988
ef069340-5d44-4178-9e9f-87989fe79c1f,The Sweet Inspirations,,25307,102836
6b40beda-c5dc-4d76-82ed-3a2c9d7e2eb6,The Uniques,,55626,322061
e389160d-6d98-4657-9a75-9229b41621bc,The Vapors,United Kingdom,200031,1023131
67336e44-a2ff-42ab-a472-2fded6b56d1b,Tokyo Blade,,24925,541279
56756959-1e78-429c-b897-e1d056cb0225,Tove Lo,Sweden,743753,27037361
e5712ceb-c37a-4c49-a11c-ccf4e21852d4,Troye Sivan,,449204,19996622
a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432,U2,Ireland,3487345,142775747
af83bef7-046e-4d25-b222-aeea775fee2f,White Noise,,52624,998377
d574c9bd-46f6-440a-8d6a-8412a283eeb1,will.i.am,,1139803,13161934
2e80ba15-ec0f-4bd4-b263-7e0671f38255,Ying Yang Twins,,562968,3769819
bc85da58-52d9-457d-ae8d-5d8d4ec870a9,Aaliyah,United States,1088389,13851624
0280cec6-3c38-4367-bada-a433e1f399d3,Adrenalin O.D.,Jersey; United States,18583,276383
69421e11-e4c3-4854-951b-ceab4972e38e,Alkaline Trio,United States,826113,46135221
88502cc3-20e7-4c5d-b583-ea84ed263db4,Alpha Blondy,Ivory Coast,248226,2637202
cd7b53ed-3d81-4199-b523-56c61206c1a3,Amon Düül,Germany,29230,267390
ba683849-490c-4afb-9c8d-7278b25cbdc1,Antonio Aguilar,Mexico; Spain,62723,467930
d3fa206b-a8ff-4b53-a0e2-83aa19a40c66,Apulanta,Finland,114173,8650773
5ceff60b-8183-49bf-a855-328d3c172106,Archie Shepp,United States,111293,758526
5bac9b4f-2f1c-4d39-8d11-231d5b6650ce,August Burns Red,United States,579368,27034066
24e1b53c-3085-4581-8472-0b0088d2508c,Avenged Sevenfold,United States,1700304,98312113
cc9892a1-ab06-4a60-acee-fda7a04b986c,Bimbo Jet,,3555,11441
32286190-da0f-4a85-b3d6-09a84d7e2bbc,Bix Beiderbecke,United States,106008,751376
48b48175-5ffd-49a2-88e2-ca84118544ca,Biz Markie,United States,287500,1541640
7e78a78b-3acc-4be2-a2a4-db8932b0f570,Bloodgood,United States,5957,125310
c727f585-54e0-4e0d-b8ad-05f216f99244,Bob Wills,United States,28676,209163
87f50edf-16c5-4bdf-9072-5669cd5b960a,Bodhisattva 13:20,,3553,19420
72448406-ba82-43a7-9e13-d9a47ff333f4,Botch,United States,110037,3103126
5cc16125-511c-4669-9e56-651fec2690c3,Boubacar Traoré,Mali,83970,791886
254b70d3-4aec-4c64-ac95-b13a1dbb30cb,Bruce Cockburn,Canada,150447,1626436
b26ddbb6-a066-4b1c-be18-aed6ef6cba9b,Cali Swag District,United States,214621,908007
22790383-30ea-4dcc-a8d6-882fb1eb4669,Christoph Willibald Gluck,Germany,203048,951890
80bc029c-f2c9-463c-8701-5973aaf1cee6,Clarence Reid,United States,28820,113790
b78f2e0f-1c86-45f8-a93a-c3cd87d16d72,Classics IV,United States,64385,337437
b9182791-6ce3-46eb-b7bb-8824064029d7,Claude Larson,Germany,2001,26551
fa31e7d4-a03a-4110-98fc-f8826e95ec25,Converge,United States,391643,30825510
caaba574-dfbc-4681-8e56-19b5150897d2,Cut Copy,Australia,1156485,33433852
4cdad569-ad6a-4dfd-87ae-ad1ef94ecd40,Daryl Braithwaite,Australia,28349,201786
0f716769-a803-44a5-bb5c-cd9d563716dd,Detektivbyrån,Sweden,126421,3714539
05fe0106-e349-4704-81d0-4c51c114799f,Doggy Style,United States,2361,25839
702828ac-05ed-4e90-bd3f-712bbfd47dc1,Dorothée,France; Japan,6629,61092
3f820843-7258-4543-a175-5af6cfa67726,Earnest Jackson,,1689,5328
8b034085-b06d-4c42-9be3-d709be169d79,Ebo Taylor,Ghana,72648,513435
4c0e3602-de69-462b-b081-cbd28bf4109e,E.C. Illa,United States,1739,12670
c811ab82-eaf7-4bc4-8f53-840dc25a2503,Embraze,Finland,13142,175162
21985b14-1b0d-44fe-b357-310b29bba510,Epica,Netherlands,524386,38780922
e3d50ece-9931-4ecf-88f1-8fa5295b6829,Ernesto Lecuona,Cuba,13150,84261
87b12e99-75f4-4b53-8858-cab215f3ea4f,Firefall,Mexico; United States,103791,680357
6d1aab02-657e-4770-b7de-2aee9c24f602,Florian Ostertag,Germany,22857,217778
77c1d20a-2374-42f0-8059-61d1f453d5de,Fontella Bass,United States,205290,869183
67f66c07-6e61-4026-ade5-7e782fad3a5d,Foo Fighters,United States,4005236,194253620
43bcca8b-9edc-4997-8343-122350e790bf,Fred Schneider,United States,4942,37718
145a7738-d7fb-4041-9da6-1c26790f899d,Geraldo Azevedo,Brazil,61964,647706
e2c8b2ea-8b6e-4d6e-9ea5-e2b34b073045,Gidon Kremer,Argentina; France; Latvia; Russia; Spain,64114,544869
3143da2b-6361-4a38-9ff8-9d77233d0f69,Grandmaster Slice,,710,2396
9919dfaa-a15c-43f2-ab28-d352ad2f5d40,Henri Pousseur,Belgium,6887,30585
c7a4c4a0-9544-44e3-87f2-5779d18b753f,Hermeto Pascoal,Brazil,43456,638015
134448b9-a0be-40f1-8ba5-61e7333ca08f,Holocausto,Brazil; Colombia; United States,5138,111645
767a8acd-5a6d-4c6e-b8a3-337c311b2b77,Howard Hewett,United States,29134,190831
31745282-b1ea-4d62-939f-226b14d68e7c,In Flames,Sweden,1185307,142028073
8d6a2958-37a1-407f-842c-7793eedb836c,Iration,Chile; Russia; United States,174056,1943637
93f62012-2349-47bd-a695-2754d1964946,Jack Starr's Burning Starr,United States,2200,44606
0b7ee619-16ed-4e60-b871-6a2111c12b76,James Last,Germany,121200,1346049
61dd30be-8e7b-4c85-9aa4-be66702c4644,Japanther,United States,95265,2306416
989e026c-6f56-4a0c-8a97-85d2e3cc995d,Jeffries Fan Club,United States,19523,145433
bb0814de-3de2-4f00-811f-7c2d9ada7e51,Jeremy Camp,United States,222703,4169343
0ed8650a-490b-493e-9936-21ac78e3d3be,Joel Vandroogenbroeck,Belgium,4049,46388
2251b277-2dfb-4cf1-83f3-27e29f902440,Johann Pachelbel,Germany,557131,3444101
dcf7296b-2913-4187-9ea5-ca9d04a9c388,John Berry,,23440,175853
e92e6d99-d4b3-4942-a6e6-b59427dae61e,Johnny Burnette,United States,153819,870001
61e474bc-b163-4028-bc98-0836c7a51fed,Johnny Mars,United States,1104,3878
e31ff965-ddda-43d9-b24f-267a1924ff4a,John Parr,United Kingdom,121855,713499
3b7865df-3c91-48dd-9126-a71e0dfe7f8d,Julee Cruise,United States,202956,2524785
f3d8c154-208d-4efa-b52d-7e9f16adcdae,Kitaro,Japan,363018,5834991
67378b1c-daff-4351-a813-826e9827547a,Koos Alberts,Netherlands,8059,54037
23388f69-9c11-44a6-b832-b9071db3423e,Lee Dorsey,United States,166494,989356
d5c55b61-78b8-40c9-be1b-de7517c3aebb,Lightnin' Hopkins,United States,282543,2708742
b1470b09-8d86-4b56-961b-c94cc3bbf560,Logical Terror,Italy,9893,51071
11cb567e-ecac-4226-8944-f862440e8bca,Luther Allison,United States,134298,920599
5d8f1ebd-6b28-420a-ab15-75b9bc12f7d6,Marie Osmond,United States,10105,78919
4449ccf6-c948-4d33-aa97-b6ad98ce4b5b,Metric,Canada,1506808,62407392
cdb1cf13-1787-4107-96a1-1c512178e23c,Michael Angelo Batio,United States,54784,601281
8e9b8133-0592-4699-aec1-2f4dccdc93e5,Michael Franks,United States,119931,1355275
9b6f11f4-bef1-4265-987b-816bbbb67be1,Midnight,Azerbaijan; United States,43731,1250168
295ad371-45d3-4370-8504-68c92ca2948d,Mountain,United States,332643,2179702
6736a620-fe7e-45b8-8845-d5ac66ad21ae,Native Nod,United States,12823,174434
96c9ab12-1f57-4a91-b218-e4dad7db055d,Neil Ardley,United Kingdom,2588,22176
6974eb6e-78a7-40a9-9351-b6ae0f5d02c2,Nico & Tetta,Italy,3805,30657
cc1c5ad9-1ee0-4f83-bd2f-d7f66a4ebdf0,Nigel Olsson,,2745,10931
f4e44995-1890-42a0-a6c1-9185b71655fa,Northlane,Australia,106769,5958280
f4cc6a8c-d762-436b-87b1-0579bbcfd2dd,Oliver Koletzki,Germany,214321,2555924
c8b457e5-cfb7-42bf-99a2-af151867f6cc,Pistol Annies,United States,79801,935314
d1689304-23ac-4eae-a147-bd2e4100581a,Prince Royce,Colombia; Dominican Republic; Mexico; Spain; United States,237099,2511152
2960d079-748e-40bf-9f20-e67b67423811,Randy & The Rainbows,United States,28171,110750
1807480c-c81e-401a-8016-300758f51008,Raymond Scott,United States,83948,1141833
5654b011-23a6-4306-9326-409c31f7dfea,Reagan Youth,United States,115708,1444388
1e882508-f664-4abb-919a-8e266f2fad63,Remy Ma,United States,122551,1650694
06e199c1-6f33-477b-a74d-bc8a283bd8f0,Roy Ayers,United States,308976,2638738
88f8eb8f-1da4-455b-8a7f-229e5c59ff52,Roy Clark,United States,12610,63987
f7eb3be3-1065-4a53-94d4-e2d0c15c0b33,Sean Kingston,China; Jamaica; United States,1234702,9000154
edd9fb9d-949f-4a4c-a057-485a75baf935,Shirley & Lee,United States,42808,155377
91e7e02c-1e0a-4947-8dd4-84a0cea2a635,Silencer,Sweden,58669,1105833
66d8b7c7-8096-4096-b528-04489969e452,Skold,Sweden,50185,830983
d5c79890-36c5-4f1b-bed3-4468eee093f3,Solomon Burke,United States,395376,3216887
5cbef01b-cc35-4f52-af7b-d0df0c4f61b9,Sonic Youth,United States,1616177,67259569
fbf445c0-11ae-4d3e-af1a-c6e2783e447c,Starship,United States,620238,3880835
1b713a55-e58e-4d49-bf95-d335a3f78c20,Suave,,2386,10416
11ae1d3f-54a2-4840-81e5-20cda334ea74,Suave,,2386,10416
4598f7b5-d2cd-4af5-9bf9-752a8ae19a72,Superman Is Dead,Indonesia,11075,429713
7d0f4878-e2c6-47be-ba87-254c5bea746e,The Castells,,2900,12779
bc07a2b3-807a-4dda-9c19-003553f18f45,The Cave Singers,,203310,2584208
d10c7c90-54b1-4855-a9f5-1099a8dd7f54,The Clean,New Zealand,87048,2030700
1bc41dff-5397-4c53-bb50-469d2c277197,The Dillinger Escape Plan,,436045,23720629
8ee01513-a9e7-4dfd-a2e1-93219cbb2507,The McCrarys,,775,4179
851827d6-ae31-4093-a166-1420cac610a4,The Meters,,378372,4329720
85bbe0e7-2463-4ae2-b4eb-646b72fc41d2,The Metros,United Kingdom,68449,535679
3abddde8-3e0e-45b6-ba52-36d03c5329e8,The Monsters,,13884,263765
43670151-f762-4c71-b560-d279d389eb44,The Plimsouls,,44580,339827
9e0e2b01-41db-4008-bd8b-988977d6019a,The Police,,2274662,44685580
ad580d3e-3e21-414f-b131-ecdb379d1c1e,The Salsoul Orchestra,,51405,284102
0a6e8e8e-5c68-41bd-91ca-fc42e737df75,The Smothers Brothers,,2465,38311
bc20ad1c-9b98-43ae-bff0-2844b0676c28,The Spokesmen,,712,3233
df8aefd0-a797-4acc-8b46-80e503ba472e,The Sports,Australia,3966,27374
1e3bdbd0-f15b-4038-895f-d9a1f6571436,The Tony Rich Project,United States,48135,210300
f7ba7fbe-c6bd-4ac0-bee9-c25c558d7d62,T.I.,Georgia; United States,2422414,32407489
6030ced0-1ada-49ae-a81f-16463f37461e,Tony Carey,,24857,215292
73fab40f-a889-42df-bfec-a2a146592622,Trevor Bastow,,2486,20229
b5e9b8b6-af40-42b3-b897-6feeec3af644,Trixter,,33870,296628
166fd628-f034-434d-bcd8-37618db2bbf0,Uppermost,,105706,1703220
361938ff-ebcf-492a-8ff8-6d2911055084,Vital Farias,,1551,15458
da5ff827-174b-48d1-9a39-9fa290bb2925,Wild Cherry,,340864,1441316
b0b33754-a664-43b7-ba00-be0dc4ec2396,Yoko Ono,Japan,148237,1538336
ff023576-33a9-415a-b9d8-8fbbcc8cae4a,Yvette Michele,,4467,18069
d884c0ab-e11f-4d87-95d7-54da9d725c5f,36,United Kingdom,76802,2148185
4b585f70-385c-4d55-871b-24ac1b1622e9,69 Boyz,,61451,225136
4caea77b-cfcf-4eba-8c97-6ca137474d98,Aaron Smith,,114930,837930
5e6085f0-0a2e-4daa-9134-c21411f6f270,Aljas Kúszóbab,Hungary,2028,86504
ad8a6413-c410-48fb-a831-e6aac02bab3d,Andy Pratt,United States,4844,37837
8cfaf3df-e098-4722-b840-dbc84d7aee20,Angelspit,Australia,124660,3819207
7be0b588-030c-4904-836f-71ff43a2dfec,Anton Webern,Austria,77471,882642
408b2a33-d229-46a5-a361-0667bc616e34,ATC,Germany; Sweden,189940,1604299
6778f7b9-5da5-43dc-a890-72d169042723,Austrian Death Machine,United States,113587,3329365
6f9c0759-2fed-44a3-8ef4-2065208a8589,Bal Paré,France; Germany,11473,113714
b7be7cdc-d77d-48a2-8d5f-f273e6545dd7,Batmobile,Netherlands,101036,1840009
bc6c4055-043d-4987-b6bd-4d4298284dff,Big Mountain,United States,208688,922682
af0d1dea-d3ae-47a1-b63b-4c23c3809eaa,Bobby Bazini,Canada,25636,173633
efff942a-f1b8-4991-a718-2980ab3c79d5,Bob Carlin,,1310,10923
531ae81a-19c3-4b0f-8d56-bc3e235f0b94,Bo Bice,France; United States,33137,284535
874b3a85-db6e-49f2-b8bf-747ca5c10d27,Book Of Love,United States,82407,622114
e449337e-4192-415d-88d0-81352c068d2c,Brook Benton,United States,174592,751150
ee351dd3-38c0-4c5b-9f12-8411820f89bb,Brutality,United States,17021,386929
bc7f8533-0ec6-475f-91f8-926e8326989c,Busy Bee,Latvia; United States,13216,47077
02284ac3-460d-4c28-9bcd-2103ac75ede9,Carey Bell,United States,39066,186260
dbc4f242-5402-4801-abdb-091e313ad6cc,Charlie Sexton,United States,30868,126257
94d40ba7-2b35-48ae-86f1-66ea06102693,Christina Grimmie,United States,47367,978130
c89ea689-c053-4d97-bada-8b81a6236f58,Chromatics,United States,574756,13051187
be50643c-0377-4968-b48c-47e06b2e2a3b,Claude Debussy,France,962761,13906138
53b40f53-5c54-4bde-9eb8-fa9dfb27c6cc,Clive Richardson,,2179,9325
f03b2ac8-8a92-4834-a7b4-682e1bfb2240,Crucial Conflict,United States,17488,96592
c2a071d2-1dfc-4574-b9eb-9bd779fd0c7f,Dazz Band,United States,141589,578513
c0e10a0c-fa95-44bd-8b93-87a3cea2780d,Dead Man's Hand,Norway; United States,218,2172
a25a63b9-600f-4bd9-9722-c60a00e21afe,Dean Friedman,United States,8953,68875
1c90eb11-0531-402c-87dc-d578e36ec23c,Deathstars,Sweden,276087,13520177
2f2c85b9-135d-4830-a925-ee7548332f70,Derrick Morgan,Jamaica,130271,990019
250504d4-eca1-4b23-bea6-db1dc7d2eaf9,Des'ree,Barbados; United Kingdom,382838,2391327
318d1eca-5eb8-4c52-a195-dbeaa1882596,Dick Feller,,623,2389
e4a10ad0-3c15-4c47-b376-6b34ae48f38a,Dina Carroll,United Kingdom,92322,444998
22c16b9e-a3fc-48df-9fc1-2dd0b0ffe100,DJ Kool,United Kingdom; United States,84144,326779
2d7d0a67-ae5d-4ac0-93aa-aa52ef3a976a,Dru Hill,United States,399580,2494095
efc0ee36-ad69-45af-8602-991b254b7529,Duane Eddy,United States,229861,1266679
a24711d7-64d4-4fa0-9785-c53e451498f6,Echoing Angels,,11697,68622
0c502791-4ee9-4c5f-9696-0602b721ff3b,Electric Light Orchestra,United Kingdom,1483026,29528731
2d227ed0-0136-49d5-b2e0-97ea1e17bb83,Espers,United States,121901,1527228
157fa1d2-3399-4523-9481-edd2e2f57400,Exhumed,United States,60091,1721832
be861405-baf0-4062-af84-7da806e4929e,Fariborz Lachini,Canada; Iran,66067,673704
212faddb-cd09-4fbc-9336-3ed7cadfba68,Flesh Field,United States,60563,1271182
ddf4255f-ccc9-44c0-8f1e-b325d51ee82f,Freddie Jackson,United States,119669,677707
8b632e67-a5f8-44ce-9c98-0896f04c6055,Gardner Cole,,165,1788
d253d0b9-60e9-450c-bc9b-1c8891d2cb8a,Gary Wright,Jersey; United Kingdom; United States,100603,491375
679a4fa1-f7f3-44ca-b440-ad6fb163b10d,Gregg Allman,United States,115635,843510
25303a3f-4ae4-47a5-8437-92bf357c2671,Hal Singer,United States,8492,25570
c8d0d74b-80eb-4746-8cea-f5df78b4b90c,Hank Locklin,United States,52826,302566
4e3f4f52-968c-43ec-b165-741122d7cc28,Ideal,Brazil; Germany; Malaysia,59515,417440
012151a8-0f9a-44c9-997f-ebd68b5389f9,Imagine Dragons,United States,1661600,81715914
194e5e92-0f2d-4d81-b5b9-c5f18d9edd59,Jackie DeShannon,United Kingdom; United States,159889,791219
f75e42a2-e1f8-4873-ae07-f925dbc095ba,Jacques Higelin,France,60177,498100
2a58b026-9659-4bfb-90c9-56c4ad9125f1,James P. Johnson,United States,43673,220800
327b0c58-73d4-478d-841f-0a8813e9d618,Jamie Walters,United States,20087,92021
ce51f2f2-afe6-4032-b873-69ccecbd1be0,Jeanne Black,,2238,222269
b7635355-a40d-4b08-b441-71aa91017bfd,Joe Simon,United States,60347,244659
94f46f90-f220-458d-acd6-5f14c55ab9b2,John Adams,United States,162256,1170217
ac5fc994-05fc-4bf2-ac01-25977bf9e76b,Johnny Preston,United States,37156,140878
1dabed57-2153-4cfd-b288-c0357d9a5a2c,Kongas,,4849,15910
ac579536-1398-44db-a37b-9d5963a46929,Kristen Bell & Idina Menzel,United States,20768,318414
ef8f208b-bb0d-4b68-8ffb-3701a2bea39f,Kyper,,1814,7137
d0050ce3-820c-40c4-a2f0-67eb267f63f2,La Düsseldorf,Germany,20903,245400
ee720328-0c0e-475f-990d-06341a851d39,Leoni,Brazil; United Kingdom,108337,1652723
c507bf8f-2ac0-47e5-b7c6-4afd61a977e2,Les Savy Fav,France; United States,274627,6384174
dfaa611b-a7cc-415d-9aef-4ed014468632,Lil Suzy,United States,27068,147345
b6c10425-7b10-4f82-9d94-062af55bb0b6,Linda Jones,Jersey,17129,79306
86281616-342e-4dc0-ab7f-0d7a9e464f74,Los Amantes De Lola,Mexico; Spain,33203,195471
14a22136-672e-4512-8659-5cf92ce88234,Los Flechazos,Nicaragua; Spain,14125,148331
15339711-9e02-48d7-959e-556941db8c55,Los Gardelitos,Argentina; Uruguay,9545,82943
48e32ea6-e282-44ee-96a6-1ed5aeaa4023,Mac McAnally,,3611,65137
17b7863c-510b-4523-b8bd-efebc7236c99,Malukah,Mexico,43049,934964
0fe45892-16f1-49eb-96c2-70789e692afa,Marshall Hain,United Kingdom; United States,21506,71739
24cac374-29bd-499f-a0f8-72165d2f2f43,Midge Ure,Scotland; United Kingdom,139183,949193
f0226ffb-5d61-43f7-b77f-59131f89fba0,Miguel Gallardo,Mexico; Spain,21183,112506
a8af268c-9831-4fb4-9c09-d796c958e5c1,Mike Vickers,,3433,22858
1226cb0d-03d3-4021-801a-a74408575abf,Mort Shuman,France; United States,15097,72958
4fccc5ba-950d-4698-8655-10844cad67b4,Natalie MacMaster,Canada; Ireland; Scotland,52340,406983
09a6ae88-7589-4ab2-b10c-dd50ebd526a0,New Radicals,United Kingdom; United States,621201,4534796
adbbb817-f1e1-4a77-85bf-53a23c4c4a77,Nitrogenetics,Italy; Netherlands,11087,160239
d260c14e-2ef1-4d3d-8739-70d517efac8a,Nitzer Ebb,United Kingdom,173694,3222007
93c6c515-e575-4114-80e5-46bf6aa408bc,Noisestorm,Ireland,103933,1238181
c62ba11f-0628-4349-82ee-32467a5100ac,Nona Gaye,,1552,6936
c9605929-6b48-4991-bb96-0bf460df8ee1,Norman Blake,United States,118103,606649
1595addf-f76b-450a-a097-af852ff35f27,Nujabes,Japan,279384,24192082
d7437c1b-08fd-4903-9b3a-ec7be866c38d,Pablo Milanés,Argentina; Chile; Cuba; Spain,96711,724865
a84c18f2-65a8-4961-afa4-5d834d64f5ec,Patra,Jamaica,9836,62481
05517043-ff78-4988-9c22-88c68588ebb9,Paul Simon,Jersey; United States,1324682,27301399
b4ce8f8f-72f9-48f0-92be-606095d4b6e0,Peter Maffay,Germany; Romania,109139,1222504
58234c8b-954e-4617-9c7e-4a8712f41a23,Roy Eldridge,United States,49638,269693
03746227-c9f9-4b3b-b2c6-9b31f79564f7,Selena,Mexico; Spain; United States,200828,2737864
e4bc69e2-a064-4f93-ada1-f7f209cc1cc3,Selena Gomez,United States,980214,39534780
9153b056-330e-4368-ae78-a30df88417f8,Serge Reggiani,France,46021,394238
90f7f8df-db45-4a6c-89fb-9e912f77eabd,Snapcase,United States,87099,1518456
84eac621-1c5a-49a1-9500-555099c6e184,Spoon,United States,1533000,47029224
e76d7a8e-af01-4d40-8105-ddad0137d13f,Starboy,Nigeria,8094,48530
153ec29a-aee2-43fc-8b3b-e7c7da92738e,Stargard,United States,18636,60032
257a5a4c-f771-47df-8a08-643af54f40ea,Stefan Waggershausen,Germany,10330,63663
16eb7e6c-2eb8-400c-97d5-33891fa3303e,Syleena Johnson,United States,92266,603607
272989c8-5535-492d-a25c-9f58803e027f,SZA,Jersey; United States,340198,13267561
a4b9944c-57c9-4098-b011-259f47695b84,Tania Libertad,Mexico; Peru; Spain,20844,133451
e509b240-7d64-43ec-8d0e-c09090393c82,T-Connection,Australia; Bahamas; France,37544,150389
f1ec4765-e5da-4591-8b50-a8ff9627dda8,TesseracT,,153043,9932729
b6fa9b9b-41cf-45a6-adc0-0a4c9a8c0d3c,The Budos Band,,164935,2812749
c93be895-f1f8-406b-9864-e0f16a6c36e7,The Escape,,2577,24538
00467da8-2a92-498f-8b10-a80889bcded7,The Horrors,United Kingdom,705005,20261748
98efb481-2fcc-4c52-a2e3-2136e4491294,The Olympics,,23317,94961
07deede6-db1d-4ede-b19e-5d46df592841,The Pretty Things,United Kingdom,210299,2441225
0f1e84e4-2417-4f9e-a3f4-6db2cf11a46d,The Saints,Australia,108055,1255069
6d7eef18-28b0-4d7b-90ba-516a19bf3dcc,The Skyliners,,68797,298458
c1c10a2a-241a-403a-a020-61545f31d374,The Toy Dolls,United Kingdom,169448,3600451
c59d4416-df60-4063-bec3-70da0abdbe67,The Tractors,,19445,111788
5f3defdc-f86d-473b-9bab-ca9c5d21cad5,Toehider,Australia,4523,163805
3dc9c919-508f-4255-b05e-0eed6a28137d,Trace Adkins,,428493,3562951
1129817c-488a-4096-80c1-77fc1b107c93,Tracy Chapman,,1143047,18641230
c6a5a49b-9885-42e6-9fb5-ccaaec05f753,Trampled by Turtles,,230375,3775793
22a40b75-affc-4e69-8884-266d087e4751,Travis,United Kingdom,1676618,39313849
eaf324ca-ea0e-4f1f-8418-658b384b399a,Trillville,,154562,576213
0a623782-931b-4f2d-8d8b-e8bfc8b95cda,Tyler Farr,United States,61020,509834
ee6ccef6-e558-44b6-b059-dbbb5b913b24,Urgehal,Norway,35860,1331875
6bd6c3c1-bc34-47af-a5d3-c448fce8692b,William Clarke,,20208,130212
c7157b04-eb2b-4190-89dc-110df0e2ea3a,Wizex,Sweden,8332,90810
b972f589-fb0e-474e-b64a-803b0364fa75,Wolfgang Amadeus Mozart,,1583838,42151714
c6666922-fc1f-4886-8b8f-2027e33e00f0,Alain Goraguer,France,49312,833435
d71ba53b-23b0-4870-a429-cce6f345763b,Alec Empire,Germany,96692,1832151
1f8c82a6-c2de-4c41-a568-4af536f83868,Alvaro Torres,Spain,13161,63291
f2db511c-76ac-490a-8881-b4ee31283d79,Ansome,United Kingdom,7302,87435
837555ba-012e-45f1-9a9c-9628da13ee54,Ben E. King,United States,728279,4478774
430a451b-4e32-456d-ab29-4389c322ca45,Big Walter Horton,United States,44818,270644
e62becdf-2d36-478e-be2b-a9772d78db06,Billy Dean,,34475,320187
42a19448-ff60-4fd2-9d10-959bf2000729,B.J. Thomas,United States,308613,1667568
c7c6fc3e-4e50-4c43-b0c4-f18a66a1b3c0,Bob Welch,United States,54374,358125
a0601ca1-ba4e-4d55-a1ba-40f2a4438ed0,Boomkat,Australia; United States,70961,475581
c8bce8f8-1183-4d3d-840f-9f3df64886a5,Bradley Joseph,,11017,174296
7bace718-5f56-4311-9568-e46a70830605,Caliban,Germany,342462,17803121
d50a4b89-ff1f-4659-9fde-f76f8d5b3c89,Carcass,United Kingdom,304877,15228874
3f5be744-e867-42fb-8913-5fd69e4099b5,Chicago,United States,998512,11726517
197db30d-0886-41ad-908e-c9dd70e62739,Chrisette Michele,United States,292580,2581174
78e98e0e-f873-4e5e-b4b7-88b7293fd713,Christina Milian,Jersey; United States,580072,3669241
dd5be6bd-a10c-46ac-83c2-886bcfed32c5,Claudio Rocchi,Italy,2598,27741
